Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2018/02/14,SPY,SPY,S,CBOE,772518
2018/02/15,SPY,SPY,S,CBOE,862088
2018/02/16,SPY,SPY,S,CBOE,792657
2018/02/20,SPY,SPY,S,CBOE,454687
2018/02/21,SPY,SPY,S,CBOE,598436
2018/02/22,SPY,SPY,S,CBOE,436172
2018/02/23,SPY,SPY,S,CBOE,715837
2018/02/26,SPY,SPY,S,CBOE,661704
2018/02/27,SPY,SPY,S,CBOE,735381
2018/02/28,SPY,SPY,S,CBOE,661673
2018/03/01,SPY,SPY,S,CBOE,1147522
2018/03/02,SPY,SPY,S,CBOE,971345
2018/03/05,SPY,SPY,S,CBOE,613439
2018/03/06,SPY,SPY,S,CBOE,448735
2018/03/07,SPY,SPY,S,CBOE,488413
2018/03/08,SPY,SPY,S,CBOE,416698
2018/03/09,SPY,SPY,S,CBOE,823903
2018/03/12,SPY,SPY,S,CBOE,464949
2018/03/13,SPY,SPY,S,CBOE,552361
2018/03/14,SPY,SPY,S,CBOE,662875
2018/03/15,SPY,SPY,S,CBOE,514513
2018/03/16,SPY,SPY,S,CBOE,619488
2018/03/19,SPY,SPY,S,CBOE,831580
2018/03/20,SPY,SPY,S,CBOE,337752
2018/03/21,SPY,SPY,S,CBOE,534948
2018/03/22,SPY,SPY,S,CBOE,799971
2018/03/23,SPY,SPY,S,CBOE,1118966
2018/03/26,SPY,SPY,S,CBOE,851599
2018/03/27,SPY,SPY,S,CBOE,582751
2018/03/28,SPY,SPY,S,CBOE,739545
2018/03/29,SPY,SPY,S,CBOE,628932
2018/04/02,SPY,SPY,S,CBOE,1111363
2018/04/03,SPY,SPY,S,CBOE,545062
2018/04/04,SPY,SPY,S,CBOE,785676
2018/04/05,SPY,SPY,S,CBOE,601309
2018/04/06,SPY,SPY,S,CBOE,890922
2018/04/09,SPY,SPY,S,CBOE,571799
2018/04/10,SPY,SPY,S,CBOE,514252
2018/04/11,SPY,SPY,S,CBOE,488094
2018/04/12,SPY,SPY,S,CBOE,432879
2018/04/13,SPY,SPY,S,CBOE,519976
2018/04/16,SPY,SPY,S,CBOE,414828
2018/04/17,SPY,SPY,S,CBOE,739723
2018/04/18,SPY,SPY,S,CBOE,505302
2018/04/19,SPY,SPY,S,CBOE,511193
2018/04/20,SPY,SPY,S,CBOE,547444
2018/04/23,SPY,SPY,S,CBOE,413092
2018/04/24,SPY,SPY,S,CBOE,747757
2018/04/25,SPY,SPY,S,CBOE,439685
2018/04/26,SPY,SPY,S,CBOE,553815
2018/04/27,SPY,SPY,S,CBOE,420705
2018/04/30,SPY,SPY,S,CBOE,383136
2018/05/01,SPY,SPY,S,CBOE,403807
2018/05/02,SPY,SPY,S,CBOE,305577
2018/05/03,SPY,SPY,S,CBOE,621820
2018/05/04,SPY,SPY,S,CBOE,794581
2018/05/07,SPY,SPY,S,CBOE,397421
2018/05/08,SPY,SPY,S,CBOE,247801
2018/05/09,SPY,SPY,S,CBOE,462457
2018/05/10,SPY,SPY,S,CBOE,716414
2018/05/11,SPY,SPY,S,CBOE,655238
2018/05/14,SPY,SPY,S,CBOE,364076
2018/05/15,SPY,SPY,S,CBOE,426325
2018/05/16,SPY,SPY,S,CBOE,371059
2018/05/17,SPY,SPY,S,CBOE,327858
2018/05/18,SPY,SPY,S,CBOE,390798
2018/05/21,SPY,SPY,S,CBOE,393787
2018/05/22,SPY,SPY,S,CBOE,268343
2018/05/23,SPY,SPY,S,CBOE,295407
2018/05/24,SPY,SPY,S,CBOE,244897
2018/05/25,SPY,SPY,S,CBOE,322434
2018/05/29,SPY,SPY,S,CBOE,456482
2018/05/30,SPY,SPY,S,CBOE,547547
2018/05/31,SPY,SPY,S,CBOE,422279
2018/06/01,SPY,SPY,S,CBOE,426325
2018/06/04,SPY,SPY,S,CBOE,307491
2018/06/05,SPY,SPY,S,CBOE,200600
2018/06/06,SPY,SPY,S,CBOE,467954
2018/06/07,SPY,SPY,S,CBOE,435375
2018/06/08,SPY,SPY,S,CBOE,318050
2018/06/11,SPY,SPY,S,CBOE,345171
2018/06/12,SPY,SPY,S,CBOE,330359
2018/06/13,SPY,SPY,S,CBOE,432952
2018/06/14,SPY,SPY,S,CBOE,436157
2018/06/15,SPY,SPY,S,CBOE,371215
2018/06/18,SPY,SPY,S,CBOE,263449
2018/06/19,SPY,SPY,S,CBOE,363787
2018/06/20,SPY,SPY,S,CBOE,308050
2018/06/21,SPY,SPY,S,CBOE,376777
2018/06/22,SPY,SPY,S,CBOE,319804
2018/06/25,SPY,SPY,S,CBOE,730317
2018/06/26,SPY,SPY,S,CBOE,332473
2018/06/27,SPY,SPY,S,CBOE,468742
2018/06/28,SPY,SPY,S,CBOE,435668
2018/06/29,SPY,SPY,S,CBOE,416056
2018/07/02,SPY,SPY,S,CBOE,454241
2018/07/03,SPY,SPY,S,CBOE,190025
2018/07/05,SPY,SPY,S,CBOE,245972
2018/07/06,SPY,SPY,S,CBOE,361156
2018/07/09,SPY,SPY,S,CBOE,519786
2018/07/10,SPY,SPY,S,CBOE,418292
2018/07/11,SPY,SPY,S,CBOE,421528
2018/07/12,SPY,SPY,S,CBOE,397170
2018/07/13,SPY,SPY,S,CBOE,318377
2018/07/16,SPY,SPY,S,CBOE,233641
2018/07/17,SPY,SPY,S,CBOE,335595
2018/07/18,SPY,SPY,S,CBOE,244754
2018/07/19,SPY,SPY,S,CBOE,317234
2018/07/20,SPY,SPY,S,CBOE,383544
2018/07/23,SPY,SPY,S,CBOE,248598
2018/07/24,SPY,SPY,S,CBOE,444376
2018/07/25,SPY,SPY,S,CBOE,415727
2018/07/26,SPY,SPY,S,CBOE,227175
2018/07/27,SPY,SPY,S,CBOE,475004
2018/07/30,SPY,SPY,S,CBOE,263156
2018/07/31,SPY,SPY,S,CBOE,294326
2018/08/01,SPY,SPY,S,CBOE,317082
2018/08/02,SPY,SPY,S,CBOE,300235
2018/08/03,SPY,SPY,S,CBOE,260310
2018/08/06,SPY,SPY,S,CBOE,337401
2018/08/07,SPY,SPY,S,CBOE,541996
2018/08/08,SPY,SPY,S,CBOE,272430
2018/08/09,SPY,SPY,S,CBOE,226810
2018/08/10,SPY,SPY,S,CBOE,416242
2018/08/13,SPY,SPY,S,CBOE,306678
2018/08/14,SPY,SPY,S,CBOE,222916
2018/08/15,SPY,SPY,S,CBOE,707006
2018/08/16,SPY,SPY,S,CBOE,472668
2018/08/17,SPY,SPY,S,CBOE,390974
2018/08/20,SPY,SPY,S,CBOE,261972
2018/08/21,SPY,SPY,S,CBOE,340155
2018/08/22,SPY,SPY,S,CBOE,250784
2018/08/23,SPY,SPY,S,CBOE,521112
2018/08/24,SPY,SPY,S,CBOE,390469
2018/08/27,SPY,SPY,S,CBOE,343684
2018/08/28,SPY,SPY,S,CBOE,252794
2018/08/29,SPY,SPY,S,CBOE,332435
2018/08/30,SPY,SPY,S,CBOE,284952
2018/08/31,SPY,SPY,S,CBOE,281350
2018/09/04,SPY,SPY,S,CBOE,262762
2018/09/05,SPY,SPY,S,CBOE,310062
2018/09/06,SPY,SPY,S,CBOE,402994
2018/09/07,SPY,SPY,S,CBOE,335181
2018/09/10,SPY,SPY,S,CBOE,168182
2018/09/11,SPY,SPY,S,CBOE,267032
2018/09/12,SPY,SPY,S,CBOE,244677
2018/09/13,SPY,SPY,S,CBOE,314203
2018/09/14,SPY,SPY,S,CBOE,317218
2018/09/17,SPY,SPY,S,CBOE,370318
2018/09/18,SPY,SPY,S,CBOE,290575
2018/09/19,SPY,SPY,S,CBOE,263998
2018/09/20,SPY,SPY,S,CBOE,571293
2018/09/21,SPY,SPY,S,CBOE,558967
2018/09/24,SPY,SPY,S,CBOE,215049
2018/09/25,SPY,SPY,S,CBOE,227535
2018/09/26,SPY,SPY,S,CBOE,344979
2018/09/27,SPY,SPY,S,CBOE,378794
2018/09/28,SPY,SPY,S,CBOE,360306
2018/10/01,SPY,SPY,S,CBOE,295334
2018/10/02,SPY,SPY,S,CBOE,243344
2018/10/03,SPY,SPY,S,CBOE,332488
2018/10/04,SPY,SPY,S,CBOE,550957
2018/10/05,SPY,SPY,S,CBOE,616788
2018/10/08,SPY,SPY,S,CBOE,447813
2018/10/09,SPY,SPY,S,CBOE,346211
2018/10/10,SPY,SPY,S,CBOE,1228649
2018/10/11,SPY,SPY,S,CBOE,1290937
2018/10/12,SPY,SPY,S,CBOE,986330
2018/10/15,SPY,SPY,S,CBOE,553441
2018/10/16,SPY,SPY,S,CBOE,703331
2018/10/17,SPY,SPY,S,CBOE,581363
2018/10/18,SPY,SPY,S,CBOE,728891
2018/10/19,SPY,SPY,S,CBOE,706159
2018/10/22,SPY,SPY,S,CBOE,399307
2018/10/23,SPY,SPY,S,CBOE,800211
2018/10/24,SPY,SPY,S,CBOE,979901
2018/10/25,SPY,SPY,S,CBOE,706035
2018/10/26,SPY,SPY,S,CBOE,1543711
2018/10/29,SPY,SPY,S,CBOE,652391
2018/10/30,SPY,SPY,S,CBOE,492443
2018/10/31,SPY,SPY,S,CBOE,875578
2018/11/01,SPY,SPY,S,CBOE,461277
2018/11/02,SPY,SPY,S,CBOE,654027
2018/11/05,SPY,SPY,S,CBOE,420615
2018/11/06,SPY,SPY,S,CBOE,326933
2018/11/07,SPY,SPY,S,CBOE,853308
2018/11/08,SPY,SPY,S,CBOE,403509
2018/11/09,SPY,SPY,S,CBOE,515892
2018/11/12,SPY,SPY,S,CBOE,642495
2018/11/13,SPY,SPY,S,CBOE,497498
2018/11/14,SPY,SPY,S,CBOE,700771
2018/11/15,SPY,SPY,S,CBOE,989500
2018/11/16,SPY,SPY,S,CBOE,572739
2018/11/19,SPY,SPY,S,CBOE,550253
2018/11/20,SPY,SPY,S,CBOE,838310
2018/11/21,SPY,SPY,S,CBOE,532275
2018/11/23,SPY,SPY,S,CBOE,271485
2018/11/26,SPY,SPY,S,CBOE,428509
2018/11/27,SPY,SPY,S,CBOE,374649
2018/11/28,SPY,SPY,S,CBOE,865656
2018/11/29,SPY,SPY,S,CBOE,526406
2018/11/30,SPY,SPY,S,CBOE,702634
2018/12/03,SPY,SPY,S,CBOE,1047554
2018/12/04,SPY,SPY,S,CBOE,1509913
2018/12/06,SPY,SPY,S,CBOE,1351062
2018/12/07,SPY,SPY,S,CBOE,1163754
2018/12/10,SPY,SPY,S,CBOE,933564
2018/12/11,SPY,SPY,S,CBOE,636704
2018/12/12,SPY,SPY,S,CBOE,629299
2018/12/13,SPY,SPY,S,CBOE,459920
2018/12/14,SPY,SPY,S,CBOE,723399
2018/12/17,SPY,SPY,S,CBOE,1322258
2018/12/18,SPY,SPY,S,CBOE,1061700
2018/12/19,SPY,SPY,S,CBOE,951173
2018/12/20,SPY,SPY,S,CBOE,2074144
2018/12/21,SPY,SPY,S,CBOE,1580658
2018/12/24,SPY,SPY,S,CBOE,1030015
2018/12/26,SPY,SPY,S,CBOE,873093
2018/12/27,SPY,SPY,S,CBOE,601197
2018/12/28,SPY,SPY,S,CBOE,702685
2018/12/31,SPY,SPY,S,CBOE,503477
2019/01/02,SPY,SPY,S,CBOE,505367
2019/01/03,SPY,SPY,S,CBOE,576784
2019/01/04,SPY,SPY,S,CBOE,768808
2019/01/07,SPY,SPY,S,CBOE,533721
2019/01/08,SPY,SPY,S,CBOE,436605
2019/01/09,SPY,SPY,S,CBOE,561970
2019/01/10,SPY,SPY,S,CBOE,458806
2019/01/11,SPY,SPY,S,CBOE,419912
2019/01/14,SPY,SPY,S,CBOE,348547
2019/01/15,SPY,SPY,S,CBOE,428376
2019/01/16,SPY,SPY,S,CBOE,598570
2019/01/17,SPY,SPY,S,CBOE,502752
2019/01/18,SPY,SPY,S,CBOE,873256
2019/01/22,SPY,SPY,S,CBOE,438920
2019/01/23,SPY,SPY,S,CBOE,546786
2019/01/24,SPY,SPY,S,CBOE,291832
2019/01/25,SPY,SPY,S,CBOE,613345
2019/01/28,SPY,SPY,S,CBOE,432309
2019/01/29,SPY,SPY,S,CBOE,254903
2019/01/30,SPY,SPY,S,CBOE,526235
2019/01/31,SPY,SPY,S,CBOE,505040
2019/02/01,SPY,SPY,S,CBOE,573741
2019/02/04,SPY,SPY,S,CBOE,369040
2019/02/05,SPY,SPY,S,CBOE,485981
2019/02/06,SPY,SPY,S,CBOE,358625
2019/02/07,SPY,SPY,S,CBOE,572854
2019/02/08,SPY,SPY,S,CBOE,551789
2019/02/11,SPY,SPY,S,CBOE,333315
2019/02/12,SPY,SPY,S,CBOE,524625
2019/02/13,SPY,SPY,S,CBOE,590277
2019/02/14,SPY,SPY,S,CBOE,453612
2019/02/15,SPY,SPY,S,CBOE,488576
2019/02/19,SPY,SPY,S,CBOE,409146
2019/02/20,SPY,SPY,S,CBOE,442381
2019/02/21,SPY,SPY,S,CBOE,342226
2019/02/22,SPY,SPY,S,CBOE,527605
2019/02/25,SPY,SPY,S,CBOE,503319
2019/02/26,SPY,SPY,S,CBOE,254671
2019/02/27,SPY,SPY,S,CBOE,398249
2019/02/28,SPY,SPY,S,CBOE,327869
2019/03/01,SPY,SPY,S,CBOE,477146
2019/03/04,SPY,SPY,S,CBOE,745912
2019/03/05,SPY,SPY,S,CBOE,313067
2019/03/06,SPY,SPY,S,CBOE,415676
2019/03/07,SPY,SPY,S,CBOE,550757
2019/03/08,SPY,SPY,S,CBOE,607136
2019/03/11,SPY,SPY,S,CBOE,436903
2019/03/12,SPY,SPY,S,CBOE,417371
2019/03/13,SPY,SPY,S,CBOE,493444
2019/03/14,SPY,SPY,S,CBOE,340374
2019/03/15,SPY,SPY,S,CBOE,420751
2019/03/18,SPY,SPY,S,CBOE,444809
2019/03/19,SPY,SPY,S,CBOE,384026
2019/03/20,SPY,SPY,S,CBOE,581509
2019/03/21,SPY,SPY,S,CBOE,424182
2019/03/22,SPY,SPY,S,CBOE,665976
2019/03/25,SPY,SPY,S,CBOE,557518
2019/03/26,SPY,SPY,S,CBOE,321943
2019/03/27,SPY,SPY,S,CBOE,485474
2019/03/28,SPY,SPY,S,CBOE,246893
2019/03/29,SPY,SPY,S,CBOE,384922
2019/04/01,SPY,SPY,S,CBOE,440177
2019/04/02,SPY,SPY,S,CBOE,236993
2019/04/03,SPY,SPY,S,CBOE,393195
2019/04/04,SPY,SPY,S,CBOE,247192
2019/04/05,SPY,SPY,S,CBOE,407186
2019/04/08,SPY,SPY,S,CBOE,288201
2019/04/09,SPY,SPY,S,CBOE,343121
2019/04/10,SPY,SPY,S,CBOE,263220
2019/04/11,SPY,SPY,S,CBOE,229049
2019/04/12,SPY,SPY,S,CBOE,468730
2019/04/15,SPY,SPY,S,CBOE,349312
2019/04/16,SPY,SPY,S,CBOE,429826
2019/04/17,SPY,SPY,S,CBOE,452426
2019/04/18,SPY,SPY,S,CBOE,421721
2019/04/22,SPY,SPY,S,CBOE,263804
2019/04/23,SPY,SPY,S,CBOE,400607
2019/04/24,SPY,SPY,S,CBOE,320820
2019/04/25,SPY,SPY,S,CBOE,295896
2019/04/26,SPY,SPY,S,CBOE,338735
2019/04/29,SPY,SPY,S,CBOE,321202
2019/04/30,SPY,SPY,S,CBOE,512235
2019/05/01,SPY,SPY,S,CBOE,482830
2019/05/02,SPY,SPY,S,CBOE,400947
2019/05/03,SPY,SPY,S,CBOE,372259
2019/05/06,SPY,SPY,S,CBOE,470713
2019/05/07,SPY,SPY,S,CBOE,769504
2019/05/08,SPY,SPY,S,CBOE,515330
2019/05/09,SPY,SPY,S,CBOE,723572
2019/05/10,SPY,SPY,S,CBOE,713728
2019/05/13,SPY,SPY,S,CBOE,742451
2019/05/14,SPY,SPY,S,CBOE,477281
2019/05/15,SPY,SPY,S,CBOE,494162
2019/05/16,SPY,SPY,S,CBOE,570832
2019/05/17,SPY,SPY,S,CBOE,625921
2019/05/20,SPY,SPY,S,CBOE,366658
2019/05/21,SPY,SPY,S,CBOE,289077
2019/05/22,SPY,SPY,S,CBOE,299044
2019/05/23,SPY,SPY,S,CBOE,628238
2019/05/24,SPY,SPY,S,CBOE,380772
2019/05/28,SPY,SPY,S,CBOE,514154
2019/05/29,SPY,SPY,S,CBOE,733643
2019/05/30,SPY,SPY,S,CBOE,517822
2019/05/31,SPY,SPY,S,CBOE,664784
2019/06/03,SPY,SPY,S,CBOE,567335
2019/06/04,SPY,SPY,S,CBOE,476058
2019/06/05,SPY,SPY,S,CBOE,561638
2019/06/06,SPY,SPY,S,CBOE,431367
2019/06/07,SPY,SPY,S,CBOE,655073
2019/06/10,SPY,SPY,S,CBOE,515632
2019/06/11,SPY,SPY,S,CBOE,419558
2019/06/12,SPY,SPY,S,CBOE,279686
2019/06/13,SPY,SPY,S,CBOE,306183
2019/06/14,SPY,SPY,S,CBOE,300694
2019/06/17,SPY,SPY,S,CBOE,237972
2019/06/18,SPY,SPY,S,CBOE,413173
2019/06/19,SPY,SPY,S,CBOE,384305
2019/06/20,SPY,SPY,S,CBOE,620251
2019/06/21,SPY,SPY,S,CBOE,330570
2019/06/24,SPY,SPY,S,CBOE,273710
2019/06/25,SPY,SPY,S,CBOE,417583
2019/06/26,SPY,SPY,S,CBOE,316075
2019/06/27,SPY,SPY,S,CBOE,221361
2019/06/28,SPY,SPY,S,CBOE,370690
2019/07/01,SPY,SPY,S,CBOE,458089
2019/07/02,SPY,SPY,S,CBOE,284838
2019/07/03,SPY,SPY,S,CBOE,319516
2019/07/05,SPY,SPY,S,CBOE,361782
2019/07/08,SPY,SPY,S,CBOE,292294
2019/07/09,SPY,SPY,S,CBOE,255429
2019/07/10,SPY,SPY,S,CBOE,432338
2019/07/11,SPY,SPY,S,CBOE,387689
2019/07/12,SPY,SPY,S,CBOE,483622
2019/07/15,SPY,SPY,S,CBOE,281254
2019/07/16,SPY,SPY,S,CBOE,275376
2019/07/17,SPY,SPY,S,CBOE,404542
2019/07/18,SPY,SPY,S,CBOE,326377
2019/07/19,SPY,SPY,S,CBOE,477991
2019/07/22,SPY,SPY,S,CBOE,313080
2019/07/23,SPY,SPY,S,CBOE,334475
2019/07/24,SPY,SPY,S,CBOE,320047
2019/07/25,SPY,SPY,S,CBOE,270461
2019/07/26,SPY,SPY,S,CBOE,332462
2019/07/29,SPY,SPY,S,CBOE,243523
2019/07/30,SPY,SPY,S,CBOE,237015
2019/07/31,SPY,SPY,S,CBOE,526787
2019/08/01,SPY,SPY,S,CBOE,574508
2019/08/02,SPY,SPY,S,CBOE,727039
2019/08/05,SPY,SPY,S,CBOE,987855
2019/08/06,SPY,SPY,S,CBOE,515205
2019/08/07,SPY,SPY,S,CBOE,507103
2019/08/08,SPY,SPY,S,CBOE,528527
2019/08/09,SPY,SPY,S,CBOE,531737
2019/08/12,SPY,SPY,S,CBOE,539977
2019/08/13,SPY,SPY,S,CBOE,385780
2019/08/14,SPY,SPY,S,CBOE,858034
2019/08/15,SPY,SPY,S,CBOE,435521
2019/08/16,SPY,SPY,S,CBOE,522137
2019/08/19,SPY,SPY,S,CBOE,395779
2019/08/20,SPY,SPY,S,CBOE,284122
2019/08/21,SPY,SPY,S,CBOE,318713
2019/08/22,SPY,SPY,S,CBOE,265977
2019/08/23,SPY,SPY,S,CBOE,725491
2019/08/26,SPY,SPY,S,CBOE,447571
2019/08/27,SPY,SPY,S,CBOE,367939
2019/08/28,SPY,SPY,S,CBOE,298035
2019/08/29,SPY,SPY,S,CBOE,392702
2019/08/30,SPY,SPY,S,CBOE,461657
2019/09/03,SPY,SPY,S,CBOE,395125
2019/09/04,SPY,SPY,S,CBOE,338662
2019/09/05,SPY,SPY,S,CBOE,432276
2019/09/06,SPY,SPY,S,CBOE,311233
2019/09/09,SPY,SPY,S,CBOE,353977
2019/09/10,SPY,SPY,S,CBOE,291729
2019/09/11,SPY,SPY,S,CBOE,380377
2019/09/12,SPY,SPY,S,CBOE,388834
2019/09/13,SPY,SPY,S,CBOE,372275
2019/09/16,SPY,SPY,S,CBOE,281275
2019/09/17,SPY,SPY,S,CBOE,220470
2019/09/18,SPY,SPY,S,CBOE,465235
2019/09/19,SPY,SPY,S,CBOE,419099
2019/09/20,SPY,SPY,S,CBOE,525340
2019/09/23,SPY,SPY,S,CBOE,359737
2019/09/24,SPY,SPY,S,CBOE,632003
2019/09/25,SPY,SPY,S,CBOE,385229
2019/09/26,SPY,SPY,S,CBOE,307029
2019/09/27,SPY,SPY,S,CBOE,596926
2019/09/30,SPY,SPY,S,CBOE,240693
2019/10/01,SPY,SPY,S,CBOE,471290
2019/10/02,SPY,SPY,S,CBOE,938383
2019/10/03,SPY,SPY,S,CBOE,512537
2019/10/04,SPY,SPY,S,CBOE,463800
2019/10/07,SPY,SPY,S,CBOE,270950
2019/10/08,SPY,SPY,S,CBOE,371307
2019/10/09,SPY,SPY,S,CBOE,302750
2019/10/10,SPY,SPY,S,CBOE,289966
2019/10/11,SPY,SPY,S,CBOE,628280
2019/10/14,SPY,SPY,S,CBOE,297700
2019/10/15,SPY,SPY,S,CBOE,450571
2019/10/16,SPY,SPY,S,CBOE,312062
2019/10/17,SPY,SPY,S,CBOE,547383
2019/10/18,SPY,SPY,S,CBOE,314970
2019/10/21,SPY,SPY,S,CBOE,200212
2019/10/22,SPY,SPY,S,CBOE,286988
2019/10/23,SPY,SPY,S,CBOE,240636
2019/10/24,SPY,SPY,S,CBOE,236275
2019/10/25,SPY,SPY,S,CBOE,506140
2019/10/28,SPY,SPY,S,CBOE,178563
2019/10/29,SPY,SPY,S,CBOE,264647
2019/10/30,SPY,SPY,S,CBOE,480141
2019/10/31,SPY,SPY,S,CBOE,440239
2019/11/01,SPY,SPY,S,CBOE,531748
2019/11/04,SPY,SPY,S,CBOE,521243
2019/11/05,SPY,SPY,S,CBOE,288597
2019/11/06,SPY,SPY,S,CBOE,381244
2019/11/07,SPY,SPY,S,CBOE,434022
2019/11/08,SPY,SPY,S,CBOE,289578
2019/11/11,SPY,SPY,S,CBOE,260571
2019/11/12,SPY,SPY,S,CBOE,331474
2019/11/13,SPY,SPY,S,CBOE,335897
2019/11/14,SPY,SPY,S,CBOE,295990
2019/11/15,SPY,SPY,S,CBOE,426261
2019/11/18,SPY,SPY,S,CBOE,332722
2019/11/19,SPY,SPY,S,CBOE,430925
2019/11/20,SPY,SPY,S,CBOE,437071
2019/11/21,SPY,SPY,S,CBOE,387705
2019/11/22,SPY,SPY,S,CBOE,309518
2019/11/25,SPY,SPY,S,CBOE,320063
2019/11/26,SPY,SPY,S,CBOE,403911
2019/11/27,SPY,SPY,S,CBOE,533644
2019/11/29,SPY,SPY,S,CBOE,195767
2019/12/02,SPY,SPY,S,CBOE,441967
2019/12/03,SPY,SPY,S,CBOE,525457
2019/12/04,SPY,SPY,S,CBOE,342919
2019/12/05,SPY,SPY,S,CBOE,220087
2019/12/06,SPY,SPY,S,CBOE,540482
2019/12/09,SPY,SPY,S,CBOE,269965
2019/12/10,SPY,SPY,S,CBOE,184578
2019/12/11,SPY,SPY,S,CBOE,299795
2019/12/12,SPY,SPY,S,CBOE,1066596
2019/12/13,SPY,SPY,S,CBOE,443441
2019/12/16,SPY,SPY,S,CBOE,448377
2019/12/17,SPY,SPY,S,CBOE,336059
2019/12/18,SPY,SPY,S,CBOE,299126
2019/12/19,SPY,SPY,S,CBOE,422731
2019/12/20,SPY,SPY,S,CBOE,453620
2019/12/23,SPY,SPY,S,CBOE,267206
2019/12/24,SPY,SPY,S,CBOE,153263
2019/12/26,SPY,SPY,S,CBOE,254699
2019/12/27,SPY,SPY,S,CBOE,348559
2019/12/30,SPY,SPY,S,CBOE,466185
2019/12/31,SPY,SPY,S,CBOE,357931
2020/01/02,SPY,SPY,S,CBOE,374634
2020/01/03,SPY,SPY,S,CBOE,395687
2020/01/06,SPY,SPY,S,CBOE,267288
2020/01/07,SPY,SPY,S,CBOE,202199
2020/01/08,SPY,SPY,S,CBOE,434686
2020/01/09,SPY,SPY,S,CBOE,360667
2020/01/10,SPY,SPY,S,CBOE,407104
2020/01/13,SPY,SPY,S,CBOE,399520
2020/01/14,SPY,SPY,S,CBOE,328564
2020/01/15,SPY,SPY,S,CBOE,423269
2020/01/16,SPY,SPY,S,CBOE,454607
2020/01/17,SPY,SPY,S,CBOE,528413
2020/01/21,SPY,SPY,S,CBOE,326189
2020/01/22,SPY,SPY,S,CBOE,345540
2020/01/23,SPY,SPY,S,CBOE,342844
2020/01/24,SPY,SPY,S,CBOE,649665
2020/01/27,SPY,SPY,S,CBOE,650799
2020/01/28,SPY,SPY,S,CBOE,348867
2020/01/29,SPY,SPY,S,CBOE,355355
2020/01/30,SPY,SPY,S,CBOE,414952
2020/01/31,SPY,SPY,S,CBOE,746583
2020/02/03,SPY,SPY,S,CBOE,332604
2020/02/04,SPY,SPY,S,CBOE,435650
2020/02/05,SPY,SPY,S,CBOE,500453
2020/02/06,SPY,SPY,S,CBOE,322800
2020/02/07,SPY,SPY,S,CBOE,418838
2020/02/10,SPY,SPY,S,CBOE,378951
2020/02/11,SPY,SPY,S,CBOE,526188
2020/02/12,SPY,SPY,S,CBOE,452999
2020/02/13,SPY,SPY,S,CBOE,358496
2020/02/14,SPY,SPY,S,CBOE,353320
2020/02/18,SPY,SPY,S,CBOE,435363
2020/02/19,SPY,SPY,S,CBOE,290524
2020/02/20,SPY,SPY,S,CBOE,442021
2020/02/21,SPY,SPY,S,CBOE,597045
2020/02/24,SPY,SPY,S,CBOE,992711
2020/02/25,SPY,SPY,S,CBOE,1054827
2020/02/26,SPY,SPY,S,CBOE,730466
2020/02/27,SPY,SPY,S,CBOE,874548
2020/02/28,SPY,SPY,S,CBOE,855537
2020/03/02,SPY,SPY,S,CBOE,690207
2020/03/03,SPY,SPY,S,CBOE,586134
2020/03/04,SPY,SPY,S,CBOE,689099
2020/03/05,SPY,SPY,S,CBOE,620271
2020/03/06,SPY,SPY,S,CBOE,820236
2020/03/09,SPY,SPY,S,CBOE,850631
2020/03/10,SPY,SPY,S,CBOE,646638
2020/03/11,SPY,SPY,S,CBOE,722741
2020/03/12,SPY,SPY,S,CBOE,914375
2020/03/13,SPY,SPY,S,CBOE,903945
2020/03/16,SPY,SPY,S,CBOE,885437
2020/03/17,SPY,SPY,S,CBOE,585458
2020/03/18,SPY,SPY,S,CBOE,804450
2020/03/19,SPY,SPY,S,CBOE,630762
2020/03/20,SPY,SPY,S,CBOE,908028
2020/03/23,SPY,SPY,S,CBOE,832292
2020/03/24,SPY,SPY,S,CBOE,712840
2020/03/25,SPY,SPY,S,CBOE,967537
2020/03/26,SPY,SPY,S,CBOE,752729
2020/03/27,SPY,SPY,S,CBOE,740438
2020/03/30,SPY,SPY,S,CBOE,887268
2020/03/31,SPY,SPY,S,CBOE,1003735
2020/04/01,SPY,SPY,S,CBOE,774835
2020/04/02,SPY,SPY,S,CBOE,582256
2020/04/03,SPY,SPY,S,CBOE,746925
2020/04/06,SPY,SPY,S,CBOE,908582
2020/04/07,SPY,SPY,S,CBOE,946048
2020/04/08,SPY,SPY,S,CBOE,868206
2020/04/09,SPY,SPY,S,CBOE,1152938
2020/04/13,SPY,SPY,S,CBOE,638195
2020/04/14,SPY,SPY,S,CBOE,627362
2020/04/15,SPY,SPY,S,CBOE,605231
2020/04/16,SPY,SPY,S,CBOE,498858
2020/04/17,SPY,SPY,S,CBOE,770088
2020/04/20,SPY,SPY,S,CBOE,603734
2020/04/21,SPY,SPY,S,CBOE,596137
2020/04/22,SPY,SPY,S,CBOE,493492
2020/04/23,SPY,SPY,S,CBOE,521300
2020/04/24,SPY,SPY,S,CBOE,676453
2020/04/27,SPY,SPY,S,CBOE,534195
2020/04/28,SPY,SPY,S,CBOE,477306
2020/04/29,SPY,SPY,S,CBOE,778308
2020/04/30,SPY,SPY,S,CBOE,545171
2020/05/01,SPY,SPY,S,CBOE,791291
2020/05/04,SPY,SPY,S,CBOE,527958
